13;5;0;1683;12;39;9;8;4;0;29;10;0,00884207;
14;9;0;2196;5;39;9;8;4;0;29;10;0,00884207;
14;18;0;2516;6;39;9;8;4;0;29;10;0,00884207;
15;7;0;1874;17;39;9;8;4;0;29;10;0,00884207;
15;10;0;2874;14;39;9;8;4;0;29;10;0,00884207;
15;13;0;2647;4;39;9;8;4;0;29;10;0,00884207;
17;4;0;1933;8;39;9;8;4;0;29;10;0,00884207;
17;8;0;2203;10;39;9;8;4;0;29;10;0,00884207;
17;10;0;2352;4;39;9;8;4;0;29;10;0,00884207;
17;12;0;2618;9;39;9;8;4;0;29;10;0,00884207;
17;15;0;3407;6;39;9;8;4;0;29;10;0,00884207;
17;18;0;3387;3;39;9;8;4;0;29;10;0,00884207;
18;5;0;1720;20;39;9;8;4;0;29;10;0,00884207;
18;6;0;1812;16;39;9;8;4;0;29;10;0,00884207;
18;8;0;2103;15;39;9;8;4;0;29;10;0,00884207;
18;11;0;2363;13;39;9;8;4;0;29;10;0,00884207;
18;13;0;2777;12;39;9;8;4;0;29;10;0,00884207;
18;14;0;2895;8;39;9;8;4;0;29;10;0,00884207;
18;16;0;2813;7;39;9;8;4;0;29;10;0,00884207;
19;7;0;1978;17;39;9;8;4;0;29;10;0,00884207;
19;8;0;2352;13;39;9;8;4;0;29;10;0,00884207;
19;9;0;2429;16;39;9;8;4;0;29;10;0,00884207;
19;11;0;2716;11;39;9;8;4;0;29;10;0,00884207;
19;12;0;2782;11;39;9;8;4;0;29;10;0,00884207;
19;14;0;2796;11;39;9;8;4;0;29;10;0,00884207;
19;15;0;3055;10;39;9;8;4;0;29;10;0,00884207;
19;17;0;3226;6;39;9;8;4;0;29;10;0,00884207;
19;18;0;2715;5;39;9;8;4;0;29;10;0,00884207;
19;19;0;3253;5;39;9;8;4;0;29;10;0,00884207;
20;5;0;1929;21;39;9;8;4;0;29;10;0,00884207;
20;6;0;1826;15;39;9;8;4;0;29;10;0,00884207;
20;9;0;2533;9;39;9;8;4;0;29;10;0,00884207;
20;12;0;2832;7;39;9;8;4;0;29;10;0,00884207;
20;14;0;2943;13;39;9;8;4;0;29;10;0,00884207;
20;17;0;2881;5;39;9;8;4;0;29;10;0,00884207;
21;11;0;2703;11;39;9;8;4;0;29;10;0,00884207;
21;12;0;2768;14;39;9;8;4;0;29;10;0,00884207;
21;13;0;2983;8;39;9;8;4;0;29;10;0,00884207;
21;14;0;3077;9;39;9;8;4;0;29;10;0,00884207;
21;15;0;3047;10;39;9;8;4;0;29;10;0,00884207;
21;17;0;2930;6;39;9;8;4;0;29;10;0,00884207;
21;18;0;2735;6;39;9;8;4;0;29;10;0,00884207;
21;19;0;3369;2;39;9;8;4;0;29;10;0,00884207;
22;3;0;1636;22;39;9;8;4;0;29;10;0,00884207;
22;9;0;2546;21;39;9;8;4;0;29;10;0,00884207;
22;10;0;2658;15;39;9;8;4;0;29;10;0,00884207;
22;12;0;2871;10;39;9;8;4;0;29;10;0,00884207;
22;13;0;3008;10;39;9;8;4;0;29;10;0,00884207;
22;14;0;2784;15;39;9;8;4;0;29;10;0,00884207;
22;16;0;3041;9;39;9;8;4;0;29;10;0,00884207;
22;19;0;3500;3;39;9;8;4;0;29;10;0,00884207;
23;6;0;1944;20;39;9;8;4;0;29;10;0,00884207;
23;7;0;2170;19;39;9;8;4;0;29;10;0,00884207;
23;8;0;2298;20;39;9;8;4;0;29;10;0,00884207;
23;11;0;2553;18;39;9;8;4;0;29;10;0,00884207;
23;12;0;2516;18;39;9;8;4;0;29;10;0,00884207;
23;13;0;2865;17;39;9;8;4;0;29;10;0,00884207;
23;14;0;2894;15;39;9;8;4;0;29;10;0,00884207;
23;16;0;3015;17;39;9;8;4;0;29;10;0,00884207;
23;19;0;3262;4;39;9;8;4;0;29;10;0,00884207;
24;3;0;1860;15;39;9;8;4;0;29;10;0,00884207;
24;6;0;2290;14;39;9;8;4;0;29;10;0,00884207;
24;8;0;2015;18;39;9;8;4;0;29;10;0,00884207;
24;9;0;2541;16;39;9;8;4;0;29;10;0,00884207;
24;10;0;2639;15;39;9;8;4;0;29;10;0,00884207;
24;11;0;2866;16;39;9;8;4;0;29;10;0,00884207;
24;14;0;2964;17;39;9;8;4;0;29;10;0,00884207;
24;15;0;2980;15;39;9;8;4;0;29;10;0,00884207;
24;16;0;3241;10;39;9;8;4;0;29;10;0,00884207;
24;17;0;3211;13;39;9;8;4;0;29;10;0,00884207;
24;18;0;4008;12;39;9;8;4;0;29;10;0,00884207;
24;19;0;3446;14;39;9;8;4;0;29;10;0,00884207;
25;11;0;2833;16;39;9;8;4;0;29;10;0,00884207;
25;14;0;2826;17;39;9;8;4;0;29;10;0,00884207;
25;17;0;3158;16;39;9;8;4;0;29;10;0,00884207;
25;19;0;3255;10;39;9;8;4;0;29;10;0,00884207;
26;2;0;1798;17;39;9;8;4;0;29;10;0,00884207;
26;3;0;1832;16;39;9;8;4;0;29;10;0,00884207;
26;8;0;2119;17;39;9;8;4;0;29;10;0,00884207;
26;10;0;2838;12;39;9;8;4;0;29;10;0,00884207;
26;11;0;2941;14;39;9;8;4;0;29;10;0,00884207;
26;12;0;2844;16;39;9;8;4;0;29;10;0,00884207;
26;14;0;3129;7;39;9;8;4;0;29;10;0,00884207;
26;15;0;3192;15;39;9;8;4;0;29;10;0,00884207;
26;16;0;3105;16;39;9;8;4;0;29;10;0,00884207;
26;17;0;4298;6;39;9;8;4;0;29;10;0,00884207;
26;19;0;3266;16;39;9;8;4;0;29;10;0,00884207;
27;1;0;1924;20;39;9;8;4;0;29;10;0,00884207;
27;2;0;1843;18;39;9;8;4;0;29;10;0,00884207;
27;4;0;2007;14;39;9;8;4;0;29;10;0,00884207;
27;7;0;2152;15;39;9;8;4;0;29;10;0,00884207;
27;9;0;2389;18;39;9;8;4;0;29;10;0,00884207;
27;10;0;2801;16;39;9;8;4;0;29;10;0,00884207;
27;14;0;3105;15;39;9;8;4;0;29;10;0,00884207;
27;15;0;3196;14;39;9;8;4;0;29;10;0,00884207;
27;16;0;3215;17;39;9;8;4;0;29;10;0,00884207;
27;18;0;3473;15;39;9;8;4;0;29;10;0,00884207;
28;3;0;1756;19;39;9;8;4;0;29;10;0,00884207;
28;6;0;2248;20;39;9;8;4;0;29;10;0,00884207;
28;7;0;2297;21;39;9;8;4;0;29;10;0,00884207;
28;8;0;2466;7;39;9;8;4;0;29;10;0,00884207;
28;9;0;2483;18;39;9;8;4;0;29;10;0,00884207;
28;14;0;2900;18;39;9;8;4;0;29;10;0,00884207;
28;15;0;3302;14;39;9;8;4;0;29;10;0,00884207;
28;17;0;3329;8;39;9;8;4;0;29;10;0,00884207;
