5;15;0;1436;0;47;3;4;1;0;44;3;0,001428908;
6;17;0;1516;0;47;3;4;1;0;44;3;0,001428908;
7;13;0;1367;1;47;3;4;1;0;44;3;0,001428908;
8;17;0;1531;0;47;3;4;1;0;44;3;0,001428908;
8;19;0;1649;0;47;3;4;1;0;44;3;0,001428908;
9;16;0;1441;1;47;3;4;1;0;44;3;0,001428908;
10;16;0;1643;1;47;3;4;1;0;44;3;0,001428908;
10;18;0;1680;1;47;3;4;1;0;44;3;0,001428908;
11;16;0;1516;1;47;3;4;1;0;44;3;0,001428908;
11;17;0;1563;1;47;3;4;1;0;44;3;0,001428908;
12;17;0;1489;0;47;3;4;1;0;44;3;0,001428908;
13;14;0;1303;1;47;3;4;1;0;44;3;0,001428908;
13;15;0;1411;0;47;3;4;1;0;44;3;0,001428908;
13;16;0;1437;1;47;3;4;1;0;44;3;0,001428908;
14;13;0;1238;1;47;3;4;1;0;44;3;0,001428908;
14;15;0;1426;1;47;3;4;1;0;44;3;0,001428908;
14;16;0;1432;0;47;3;4;1;0;44;3;0,001428908;
14;19;0;1639;1;47;3;4;1;0;44;3;0,001428908;
15;18;0;1707;1;47;3;4;1;0;44;3;0,001428908;
16;14;0;1429;1;47;3;4;1;0;44;3;0,001428908;
16;18;0;1666;1;47;3;4;1;0;44;3;0,001428908;
17;8;0;1095;1;47;3;4;1;0;44;3;0,001428908;
17;12;0;1335;1;47;3;4;1;0;44;3;0,001428908;
17;15;0;1479;1;47;3;4;1;0;44;3;0,001428908;
17;16;0;1440;1;47;3;4;1;0;44;3;0,001428908;
18;15;0;1526;1;47;3;4;1;0;44;3;0,001428908;
18;16;0;1596;1;47;3;4;1;0;44;3;0,001428908;
18;19;0;1811;1;47;3;4;1;0;44;3;0,001428908;
19;12;0;1295;1;47;3;4;1;0;44;3;0,001428908;
19;14;0;1429;2;47;3;4;1;0;44;3;0,001428908;
19;15;0;1366;1;47;3;4;1;0;44;3;0,001428908;
19;17;0;1530;1;47;3;4;1;0;44;3;0,001428908;
19;18;0;1655;1;47;3;4;1;0;44;3;0,001428908;
19;19;0;1815;0;47;3;4;1;0;44;3;0,001428908;
20;8;0;1113;1;47;3;4;1;0;44;3;0,001428908;
20;14;0;1501;1;47;3;4;1;0;44;3;0,001428908;
20;15;0;1568;2;47;3;4;1;0;44;3;0,001428908;
20;18;0;1625;1;47;3;4;1;0;44;3;0,001428908;
20;19;0;1695;1;47;3;4;1;0;44;3;0,001428908;
21;14;0;1457;1;47;3;4;1;0;44;3;0,001428908;
21;16;0;1579;1;47;3;4;1;0;44;3;0,001428908;
21;17;0;1790;0;47;3;4;1;0;44;3;0,001428908;
21;18;0;1777;1;47;3;4;1;0;44;3;0,001428908;
22;11;0;3502;1;47;3;4;1;0;44;3;0,001428908;
22;15;0;1501;1;47;3;4;1;0;44;3;0,001428908;
22;17;0;1741;1;47;3;4;1;0;44;3;0,001428908;
22;18;0;1756;1;47;3;4;1;0;44;3;0,001428908;
23;14;0;1515;1;47;3;4;1;0;44;3;0,001428908;
23;17;0;1658;1;47;3;4;1;0;44;3;0,001428908;
23;19;0;1673;1;47;3;4;1;0;44;3;0,001428908;
24;11;0;1278;1;47;3;4;1;0;44;3;0,001428908;
24;19;0;1889;1;47;3;4;1;0;44;3;0,001428908;
25;16;0;1698;1;47;3;4;1;0;44;3;0,001428908;
25;18;0;1794;1;47;3;4;1;0;44;3;0,001428908;
26;12;0;1343;1;47;3;4;1;0;44;3;0,001428908;
26;17;0;1702;1;47;3;4;1;0;44;3;0,001428908;
27;9;0;1221;2;47;3;4;1;0;44;3;0,001428908;
27;17;0;1539;1;47;3;4;1;0;44;3;0,001428908;
28;19;0;1812;1;47;3;4;1;0;44;3;0,001428908;
29;14;0;1656;1;47;3;4;1;0;44;3;0,001428908;
29;15;0;1481;1;47;3;4;1;0;44;3;0,001428908;
29;17;0;1677;1;47;3;4;1;0;44;3;0,001428908;
29;18;0;1558;1;47;3;4;1;0;44;3;0,001428908;
