12;14;0;2524;192;68;59;4;2;1;64;4;0,01213756;
12;16;0;2371;196;68;59;4;2;1;64;4;0,01213756;
13;7;0;1782;242;68;59;4;2;1;64;4;0,01213756;
13;10;0;1879;200;68;59;4;2;1;64;4;0,01213756;
13;15;0;2220;199;68;59;4;2;1;64;4;0,01213756;
14;16;0;2618;199;68;59;4;2;1;64;4;0,01213756;
14;17;0;2728;202;68;59;4;2;1;64;4;0,01213756;
14;19;0;2828;200;68;59;4;2;1;64;4;0,01213756;
15;13;0;2273;269;68;59;4;2;1;64;4;0,01213756;
15;17;0;2649;216;68;59;4;2;1;64;4;0,01213756;
15;18;0;2854;237;68;59;4;2;1;64;4;0,01213756;
16;12;0;2103;254;68;59;4;2;1;64;4;0,01213756;
16;14;0;2628;231;68;59;4;2;1;64;4;0,01213756;
16;15;0;2756;265;68;59;4;2;1;64;4;0,01213756;
17;7;0;2067;300;68;59;4;2;1;64;4;0,01213756;
17;9;0;1975;335;68;59;4;2;1;64;4;0,01213756;
17;11;0;2101;291;68;59;4;2;1;64;4;0,01213756;
17;14;0;2201;276;68;59;4;2;1;64;4;0,01213756;
17;15;0;2846;272;68;59;4;2;1;64;4;0,01213756;
17;17;0;2842;227;68;59;4;2;1;64;4;0,01213756;
17;18;0;2969;256;68;59;4;2;1;64;4;0,01213756;
18;9;0;2186;313;68;59;4;2;1;64;4;0,01213756;
18;12;0;2839;276;68;59;4;2;1;64;4;0,01213756;
18;14;0;2543;280;68;59;4;2;1;64;4;0,01213756;
18;15;0;2646;232;68;59;4;2;1;64;4;0,01213756;
18;17;0;3621;225;68;59;4;2;1;64;4;0,01213756;
18;18;0;2927;280;68;59;4;2;1;64;4;0,01213756;
19;11;0;2534;327;68;59;4;2;1;64;4;0,01213756;
19;12;0;2574;313;68;59;4;2;1;64;4;0,01213756;
19;17;0;3515;257;68;59;4;2;1;64;4;0,01213756;
20;11;0;2507;304;68;59;4;2;1;64;4;0,01213756;
20;13;0;2303;319;68;59;4;2;1;64;4;0,01213756;
20;14;0;2495;335;68;59;4;2;1;64;4;0,01213756;
20;15;0;3088;334;68;59;4;2;1;64;4;0,01213756;
20;16;0;2992;277;68;59;4;2;1;64;4;0,01213756;
20;17;0;2989;335;68;59;4;2;1;64;4;0,01213756;
20;18;0;2998;321;68;59;4;2;1;64;4;0,01213756;
20;19;0;3348;319;68;59;4;2;1;64;4;0,01213756;
21;12;0;2761;385;68;59;4;2;1;64;4;0,01213756;
21;16;0;3495;296;68;59;4;2;1;64;4;0,01213756;
21;18;0;3229;288;68;59;4;2;1;64;4;0,01213756;
21;19;0;3659;301;68;59;4;2;1;64;4;0,01213756;
22;3;0;1849;504;68;59;4;2;1;64;4;0,01213756;
22;6;0;1987;489;68;59;4;2;1;64;4;0,01213756;
22;10;0;2478;419;68;59;4;2;1;64;4;0,01213756;
22;12;0;2592;386;68;59;4;2;1;64;4;0,01213756;
22;15;0;2829;403;68;59;4;2;1;64;4;0,01213756;
22;18;0;3540;344;68;59;4;2;1;64;4;0,01213756;
22;19;0;4056;315;68;59;4;2;1;64;4;0,01213756;
23;6;0;2708;381;68;59;4;2;1;64;4;0,01213756;
23;7;0;2107;429;68;59;4;2;1;64;4;0,01213756;
23;9;0;2490;418;68;59;4;2;1;64;4;0,01213756;
23;11;0;2914;344;68;59;4;2;1;64;4;0,01213756;
23;14;0;3112;390;68;59;4;2;1;64;4;0,01213756;
23;15;0;3211;335;68;59;4;2;1;64;4;0,01213756;
23;16;0;3154;335;68;59;4;2;1;64;4;0,01213756;
23;17;0;3174;383;68;59;4;2;1;64;4;0,01213756;
23;18;0;3155;365;68;59;4;2;1;64;4;0,01213756;
24;11;0;2587;482;68;59;4;2;1;64;4;0,01213756;
24;16;0;3043;421;68;59;4;2;1;64;4;0,01213756;
24;17;0;3111;425;68;59;4;2;1;64;4;0,01213756;
24;18;0;3396;364;68;59;4;2;1;64;4;0,01213756;
24;19;0;2927;421;68;59;4;2;1;64;4;0,01213756;
25;13;0;2707;466;68;59;4;2;1;64;4;0,01213756;
25;14;0;2965;400;68;59;4;2;1;64;4;0,01213756;
25;16;0;3220;419;68;59;4;2;1;64;4;0,01213756;
25;17;0;3224;389;68;59;4;2;1;64;4;0,01213756;
25;19;0;3152;429;68;59;4;2;1;64;4;0,01213756;
26;7;0;2607;504;68;59;4;2;1;64;4;0,01213756;
26;13;0;3147;460;68;59;4;2;1;64;4;0,01213756;
26;15;0;3010;467;68;59;4;2;1;64;4;0,01213756;
26;17;0;3561;396;68;59;4;2;1;64;4;0,01213756;
26;18;0;3195;415;68;59;4;2;1;64;4;0,01213756;
26;19;0;3587;410;68;59;4;2;1;64;4;0,01213756;
27;6;0;2585;515;68;59;4;2;1;64;4;0,01213756;
27;13;0;2817;511;68;59;4;2;1;64;4;0,01213756;
27;15;0;3673;417;68;59;4;2;1;64;4;0,01213756;
27;17;0;3622;446;68;59;4;2;1;64;4;0,01213756;
27;19;0;4459;324;68;59;4;2;1;64;4;0,01213756;
28;6;0;3396;381;68;59;4;2;1;64;4;0,01213756;
28;7;0;2581;516;68;59;4;2;1;64;4;0,01213756;
28;11;0;2882;546;68;59;4;2;1;64;4;0,01213756;
28;13;0;3290;466;68;59;4;2;1;64;4;0,01213756;
28;15;0;3602;450;68;59;4;2;1;64;4;0,01213756;
28;16;0;3428;439;68;59;4;2;1;64;4;0,01213756;
