8;16;0;2514;6;52;14;4;2;0;47;5;0,005074192;
12;16;0;2519;13;52;14;4;2;0;47;5;0,005074192;
12;19;0;2836;7;52;14;4;2;0;47;5;0,005074192;
13;7;0;1945;11;52;14;4;2;0;47;5;0,005074192;
13;8;0;2013;15;52;14;4;2;0;47;5;0,005074192;
13;15;0;2296;13;52;14;4;2;0;47;5;0,005074192;
14;16;0;2835;7;52;14;4;2;0;47;5;0,005074192;
14;18;0;2990;15;52;14;4;2;0;47;5;0,005074192;
15;6;0;1885;12;52;14;4;2;0;47;5;0,005074192;
15;8;0;2070;14;52;14;4;2;0;47;5;0,005074192;
15;9;0;2087;13;52;14;4;2;0;47;5;0,005074192;
15;10;0;2214;12;52;14;4;2;0;47;5;0,005074192;
15;13;0;2594;18;52;14;4;2;0;47;5;0,005074192;
15;16;0;2495;10;52;14;4;2;0;47;5;0,005074192;
15;17;0;2626;11;52;14;4;2;0;47;5;0,005074192;
16;6;0;1831;19;52;14;4;2;0;47;5;0,005074192;
16;8;0;2061;16;52;14;4;2;0;47;5;0,005074192;
16;9;0;2346;11;52;14;4;2;0;47;5;0,005074192;
16;11;0;2678;7;52;14;4;2;0;47;5;0,005074192;
16;13;0;2431;10;52;14;4;2;0;47;5;0,005074192;
16;15;0;2624;11;52;14;4;2;0;47;5;0,005074192;
16;18;0;2656;8;52;14;4;2;0;47;5;0,005074192;
17;8;0;2074;22;52;14;4;2;0;47;5;0,005074192;
17;9;0;2214;23;52;14;4;2;0;47;5;0,005074192;
17;11;0;2385;20;52;14;4;2;0;47;5;0,005074192;
17;12;0;2447;12;52;14;4;2;0;47;5;0,005074192;
17;13;0;2705;12;52;14;4;2;0;47;5;0,005074192;
17;16;0;2557;13;52;14;4;2;0;47;5;0,005074192;
17;17;0;2444;14;52;14;4;2;0;47;5;0,005074192;
17;18;0;3258;10;52;14;4;2;0;47;5;0,005074192;
17;19;0;2845;9;52;14;4;2;0;47;5;0,005074192;
18;4;0;1505;18;52;14;4;2;0;47;5;0,005074192;
18;11;0;2513;13;52;14;4;2;0;47;5;0,005074192;
18;15;0;2669;19;52;14;4;2;0;47;5;0,005074192;
18;16;0;2595;13;52;14;4;2;0;47;5;0,005074192;
18;17;0;2719;18;52;14;4;2;0;47;5;0,005074192;
18;19;0;2950;12;52;14;4;2;0;47;5;0,005074192;
19;7;0;2060;18;52;14;4;2;0;47;5;0,005074192;
19;8;0;2135;25;52;14;4;2;0;47;5;0,005074192;
19;10;0;2369;28;52;14;4;2;0;47;5;0,005074192;
19;12;0;2520;24;52;14;4;2;0;47;5;0,005074192;
19;13;0;2703;13;52;14;4;2;0;47;5;0,005074192;
19;14;0;2541;18;52;14;4;2;0;47;5;0,005074192;
19;15;0;2663;12;52;14;4;2;0;47;5;0,005074192;
19;16;0;3057;18;52;14;4;2;0;47;5;0,005074192;
19;17;0;3026;17;52;14;4;2;0;47;5;0,005074192;
