frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26,AU45_r
157,0.157,1.0,1,0.082,0.128,0.05,-0.09,-0.057,0.3894931196680849,0.15720472078948644,0.10420731540879163,0.0024416872601449196,0.00170006696555254,0.012971772439170349,8.983840584893187e-06,0.005430098123211202,0.024917771699430474,0.24432593879722989,0.011756882159650872,0.10810150289748567,0.01825010808786079,0.1500270021976895,0.0007274204817969347,0.001389442097533967,0.0
158,0.158,1.0,1,0.089,0.126,0.051,-0.088,-0.058,0.4516861426540113,0.17414054115753097,0.12137541926518502,0.004823569241767008,0.0012510027950624458,0.013144072574594946,4.3309803738118535e-06,0.003880034641116519,0.018641679852053873,0.21004077953475359,0.012668389516972474,0.10346962618903428,0.02100289664641864,0.16745310501201302,0.0005242027817675615,0.0009525521452396607,0.0
159,0.159,1.0,1,0.091,0.128,0.05,-0.09,-0.058,0.38841392778078915,0.15653707912927908,0.08546547249928729,0.0037214338891742504,0.0009544986252740808,0.011077213098859158,3.0656278712964326e-06,0.0027972204264419473,0.01626457752740985,0.1998328667496731,0.011389011917402615,0.10721464468685764,0.016255989311668734,0.18855992244250935,0.00044469224440365975,0.0010190966101650462,0.0
160,0.16,1.0,1,0.093,0.118,0.052,-0.089,-0.057,0.44671188454663147,0.18976080386960295,0.09469083792047314,0.00477648064322148,0.0014817060585831795,0.010167834217003893,6.153197227518667e-06,0.005081675838887102,0.02454570132589575,0.25101389427860527,0.012314684456532365,0.1123689628102472,0.015552333080945765,0.14407463894180786,0.0005592715409194646,0.0011441495806883794,0.0
161,0.161,1.0,1,0.099,0.122,0.053,-0.091,-0.058,0.4608227302837432,0.2004254357236679,0.10641925851563427,0.004605547651401602,0.0012768729094992568,0.011296302351578455,6.764242863746113e-06,0.004311905268162866,0.015784967701197836,0.17264815992179727,0.013554495613066595,0.10466413487377435,0.015642803225596177,0.12214002010448771,0.0006945446546824918,0.0011311378329992242,0.0
162,0.162,1.0,1,0.105,0.12,0.051,-0.09,-0.059,0.5015396122860551,0.19802176652517792,0.11153156128313242,0.004765352911604541,0.0014800995447631635,0.013716388116964786,5.783575552075449e-06,0.0042293445831301886,0.0156812569485988,0.17970822459542093,0.014367910035411208,0.10553350375628873,0.014959735006353735,0.13627172702275855,0.0005854457189532935,0.0010080040989566,0.0
163,0.163,1.0,1,0.112,0.113,0.052,-0.089,-0.059,0.47362574157466225,0.20561525063805342,0.13105403283459605,0.00618400246563767,0.0010978472338266131,0.013068385935030931,5.603271250540318e-06,0.003672625425037462,0.008079299943896346,0.13268150059260753,0.010364682207424506,0.08508369425430147,0.017355998037598516,0.16672684842368116,0.00044413793670426146,0.0009747642616000962,0.0
164,0.164,1.0,1,0.116,0.115,0.055,-0.09,-0.06,0.42349266161986643,0.16494777978117947,0.10167184940014977,0.004292834964075488,0.0011838660424977837,0.013085432613404108,5.068622617995673e-06,0.0033549488277133084,0.008839847356357145,0.1265710866016324,0.01656222837868568,0.13175630103268893,0.012822028221120527,0.1615272105754002,0.0003749664872409419,0.0007365023375122889,0.0
165,0.165,1.0,1,0.106,0.108,0.054,-0.09,-0.059,0.451657552275823,0.23152673136088758,0.12449529074066666,0.007359806008395795,0.0016385434076671979,0.013718638596794348,1.5127818226509214e-05,0.005817243473217135,0.007813237757900882,0.12767856622526194,0.01531573645001785,0.129720406234804,0.020007341561319267,0.1641388261976841,0.0007874734918781797,0.001483766466286447,0.0
166,0.166,1.0,1,0.099,0.113,0.058,-0.089,-0.06,0.428909656933524,0.18297820632835918,0.09791403586526394,0.007510406514102338,0.001555333903101115,0.01433523611373719,1.1396264340979816e-05,0.005747589849082333,0.010608463259805908,0.1618855712626325,0.025931492627334414,0.16571535346948005,0.010767151429559892,0.1652772393637618,0.0005006232514679445,0.001369199686437116,0.0
167,0.167,1.0,1,0.104,0.104,0.059,-0.091,-0.062,0.4663406612259639,0.19937957593031178,0.12720627705302906,0.009234903843566823,0.0016507074762774807,0.015911975929049936,1.7154762738332308e-05,0.005594193172163,0.008837558093841416,0.1567193708375598,0.03229619354951281,0.2444390978706857,0.010289184636866398,0.21306592280139852,0.00044940708181539363,0.0014159709924646481,0.0
168,0.168,1.0,1,0.098,0.108,0.062,-0.091,-0.062,0.39542587856043854,0.16937706549221654,0.1394221848682158,0.00863300582034761,0.002619313600389079,0.019454679112231834,4.5643929292864844e-05,0.010439976402762743,0.012637311320820712,0.1935214366822295,0.05540097277631118,0.3690117213105515,0.013059973416926654,0.2491829910574245,0.0005865916281817153,0.0020520703503561764,0.0
169,0.169,1.0,1,0.098,0.102,0.059,-0.092,-0.062,0.4274572252927371,0.18356062150566135,0.15045879746078564,0.009326705295046015,0.0033721482986210235,0.021139837200843153,5.027606495949411e-05,0.010795228286985262,0.012904499792112011,0.1997712950870017,0.05176274032767689,0.35668403976408625,0.011096479807793753,0.25214748280895516,0.0005202742233556376,0.0018590478174275412,0.0
170,0.17,1.0,1,0.094,0.103,0.059,-0.091,-0.062,0.4294495051328515,0.18585193935008915,0.0980601472794736,0.007429479329584861,0.0014959316252917403,0.012296992289334853,1.5921489315284054e-05,0.005886624546317537,0.011679956469380897,0.17526879072289128,0.04189452703538916,0.28111466720917067,0.007960585507848627,0.23593766617396916,0.00044121885464166533,0.00146286139518933,0.0
171,0.171,1.0,1,0.105,0.102,0.058,-0.093,-0.062,0.3901797133574201,0.1968236942411934,0.09641014563405637,0.005779860685865074,0.0023203143191388663,0.011707355197475908,4.714335200342603e-05,0.011758253594671766,0.013302094649796727,0.1577210820563721,0.06750386604627392,0.4482242356736395,0.007496918742725879,0.1576269532944342,0.0007069776810986633,0.0021279928781273586,0.0
172,0.172,1.0,1,0.106,0.105,0.059,-0.095,-0.062,0.5055845966641923,0.23308343461170453,0.12402332078124308,0.007559815408714156,0.001842311158281097,0.012717748443930477,3.487651103996523e-05,0.00834064478664634,0.009845514729711409,0.11680077958974516,0.12054766576348297,0.5131277722970445,0.007669481987311368,0.24089785048572923,0.000922870697869165,0.0029627838924748875,0.0
173,0.173,1.0,1,0.114,0.104,0.057,-0.095,-0.062,0.5004889318119053,0.2132269107502718,0.15110589852194178,0.008910752809807113,0.0024499487880092537,0.014827180175414354,8.06048884589858e-05,0.013993257201820458,0.01057183040863771,0.13528515897251803,0.14014037884965808,0.6267329839325372,0.0072688417380219516,0.266302767553775,0.0006974265948299598,0.0024975233323128324,0.0
174,0.174,1.0,1,0.114,0.103,0.059,-0.096,-0.061,0.5028670763501538,0.21725558444959944,0.13697530194594398,0.006504147206884164,0.002247099904041973,0.012561202679689331,6.0217505879121324e-05,0.013063724237083756,0.010300407883724457,0.12233802455571785,0.14106563630717295,0.6279055255414147,0.007509142163883707,0.2887426538467317,0.0007693743849917857,0.0026557324352227884,0.0
175,0.175,1.0,1,0.122,0.116,0.06,-0.101,-0.062,0.45675534021940994,0.1840679060124377,0.17329538777013553,0.0030740195608816253,0.002222355437638249,0.009464527420664738,0.00011721557876780397,0.013077041150332237,0.007602432006162189,0.10951527420671038,0.1708942395116181,0.797384994260521,0.008885606348230926,0.3662664985561552,0.0008751950149400671,0.003447445269100806,0.0
176,0.176,1.0,1,0.109,0.122,0.071,-0.103,-0.06,0.4026645705845919,0.19588230843915147,0.1062353769683527,0.008248079157769072,0.0018883159548132974,0.011450796576870806,0.00010337565836966422,0.020617838506325842,0.009050343865970888,0.0984455876097219,0.2531037095093366,0.850477804395512,0.006068085782041789,0.4380945718686614,0.0008178777475913941,0.004351918896805363,0.0
177,0.177,1.0,1,0.105,0.131,0.087,-0.097,-0.058,0.5030463519525104,0.24557730337684658,0.11246687705555258,0.007817665024119626,0.002306387022481529,0.010701448564784707,0.00015774471078958718,0.029533849620579287,0.02088105702662839,0.2112606544783391,0.2349183932279179,0.887704718153631,0.005955164030927689,0.6084268554430732,0.0006320574094802511,0.003904323959722821,0.0
178,0.178,1.0,1,0.108,0.144,0.104,-0.101,-0.058,0.5489296119353406,0.25170195889033237,0.1105562021216612,0.0057737469726305765,0.0017505218029304336,0.007818474120445324,0.00010246192318993477,0.01849596350282519,0.016400392119634434,0.18383232044494438,0.3340275962939232,0.931945353409638,0.003763448791017491,0.6306109619086656,0.00047185068626497714,0.004035953507383785,0.0
179,0.179,1.0,1,0.106,0.151,0.117,-0.104,-0.056,0.4976236068013905,0.26093630327133316,0.0958727344589268,0.0060731405169275835,0.001129289701808689,0.006527331506234327,0.00014720585368089932,0.027981566385411837,0.011845728453212391,0.15329911650044953,0.32205890845374796,0.9126054940419839,0.010897176276799057,0.5954741371222426,0.0010402210806849314,0.005970519441199431,0.0
180,0.18,1.0,1,0.106,0.155,0.125,-0.107,-0.054,0.5272433147656063,0.292746424555374,0.07484121190779897,0.004483644911129467,0.0016984232832013614,0.00714453747487088,0.00014476614491751175,0.030897878209612407,0.02673346498512147,0.2296305216509798,0.3633953490037287,0.9412636612315858,0.00764854055654908,0.6161806488205323,0.0005152099267110488,0.004291596158558465,0.0
181,0.181,1.0,1,0.111,0.163,0.124,-0.112,-0.054,0.581668175036839,0.2973681356429755,0.10151330102516569,0.005110037214021645,0.0016342366220594544,0.0062681238110458525,0.00011403054669400779,0.02864856219720881,0.028837659140002206,0.24389966182404707,0.3567514517792555,0.9448857600585602,0.005868459453211142,0.5966016272137354,0.0005239319085182233,0.005000212090264032,0.0
182,0.182,1.0,1,0.111,0.151,0.112,-0.114,-0.058,0.5917970879754092,0.315783428009133,0.11075876036078507,0.008409172912114321,0.0014012074974595675,0.008139353860743489,0.00012658035434576735,0.026478723477078643,0.024347141707903544,0.20302299478885938,0.3724562412587963,0.9291600128333217,0.007765306552643276,0.5670740827559193,0.0006345399189177922,0.00485154659486049,0.0
183,0.183,1.0,1,0.11,0.151,0.113,-0.115,-0.059,0.5365500256124692,0.2939664429475991,0.09861647324480366,0.010469068661077233,0.0010100072763002622,0.006257836095839322,0.00014579204199560616,0.03039004525446139,0.017222491896664156,0.15402788278244292,0.43919359898301685,0.9243677010818924,0.008590761710810786,0.5231656737039002,0.0009259386106782916,0.005469920870419029,0.0
184,0.184,1.0,1,0.117,0.158,0.119,-0.118,-0.058,0.5376659364114944,0.3231016360367936,0.10636771734805744,0.00985570971576676,0.001558889543759877,0.010382705693592575,0.00022943987674739106,0.038757118233939895,0.022635605530392927,0.1676628572095702,0.3915510574896427,0.9042913952558059,0.011795764492891686,0.48642791883247255,0.0012627524144441411,0.006692856081685122,0.0
185,0.185,1.0,1,0.106,0.142,0.108,-0.118,-0.059,0.5363343691989333,0.30858942941916107,0.12081286044144893,0.008033686206872833,0.001403447689596086,0.0103831626008733,0.00017711830196005836,0.03253810824475708,0.022604971331492262,0.17181038309792573,0.36356580063504107,0.9109661008926283,0.010523960555498745,0.48499668619115255,0.001003977707449601,0.0059062088051470224,0.0
186,0.186,1.0,1,0.106,0.144,0.115,-0.118,-0.059,0.5359069453846501,0.32965699774054447,0.10788232950377331,0.010209861526340343,0.0012288504792570566,0.00860851454609382,0.00015012482761210392,0.032437378354347415,0.022822718760020084,0.16952245214909686,0.3530074514956462,0.8838196447543317,0.013044740450311898,0.44906410095920807,0.0013961812603478757,0.006808189960344851,0.0
187,0.187,1.0,1,0.105,0.15,0.114,-0.121,-0.059,0.5739485456570084,0.2954597461348828,0.13959536088502544,0.004683438671748451,0.0020738283684564153,0.01315240672171875,0.00015206290524496637,0.023022705905960297,0.025088075015892802,0.1727338468713608,0.4040850496984008,0.9148971585215236,0.011710560138534344,0.532088830234356,0.001059042812528053,0.0065511195200050045,0.0
188,0.188,1.0,1,0.106,0.152,0.117,-0.121,-0.059,0.5197628330977455,0.31719513817852457,0.09632529063574281,0.008304366273426853,0.0018503776924876066,0.010725047744884066,0.00018288913932977335,0.03295277851333883,0.026743908403790352,0.17191916612245658,0.3573762074974272,0.8863750426240555,0.012769563530204916,0.4715764339918207,0.0014810117726541997,0.007669005699317928,0.0
189,0.189,1.0,1,0.11,0.148,0.121,-0.121,-0.059,0.5661897380186421,0.31636843071437887,0.13737444942614954,0.00846109974839606,0.0016145414908488485,0.012369883562613196,0.00012550141949935632,0.025546526868165748,0.020807130123813272,0.1441096426160361,0.41412232445148023,0.895088570654226,0.014388468241000422,0.47145099973337984,0.0014477025594711165,0.006904544089077939,0.0
190,0.19,1.0,1,0.106,0.156,0.117,-0.121,-0.058,0.49700030339725,0.3057758788362903,0.09589056884705939,0.010686728070855803,0.0012287352675551706,0.00897701406058823,0.00010638854137678194,0.02435299112242394,0.022021134201228986,0.15833039322728945,0.3785357750577556,0.883197040069114,0.016531693261810275,0.473548029751125,0.0016557816108327525,0.008174263145888047,0.0
191,0.191,1.0,1,0.108,0.152,0.117,-0.122,-0.059,0.5093395757674066,0.31531871668983624,0.09380102385607145,0.008399162949272896,0.0017201416881656958,0.01006391829572806,0.00014083391662528385,0.03466521596777736,0.023547784926767682,0.1542224656906041,0.3882074041412165,0.8783525378137945,0.014265756981727105,0.42996003732449267,0.001447397846092314,0.007276205786657045,0.0
192,0.192,1.0,1,0.098,0.152,0.116,-0.123,-0.06,0.5484585097387059,0.3384014897125721,0.09772880436723606,0.008991369590796749,0.0016957846087821496,0.01075624291960132,0.00013855454555648287,0.030364165468148678,0.026836895013096548,0.18467400036599138,0.3430019399377443,0.9036837765343452,0.00977632275790556,0.5203051157828789,0.0010856912711552833,0.00746002944745133,0.0
193,0.193,1.0,1,0.107,0.157,0.116,-0.122,-0.06,0.545808142070285,0.3036693728039177,0.10152135029786014,0.007741098355570078,0.0012145622756091989,0.00822940099043748,8.119516799522542e-05,0.018502437590154883,0.021277239648964122,0.16447949270342038,0.3298236000384461,0.8880976164957644,0.011429705939940988,0.5227441782176081,0.0011424224095130063,0.006623283231261637,0.0
194,0.194,1.0,1,0.097,0.235,0.119,-0.122,-0.058,0.5478936410970178,0.30698679721097694,0.12027598839679104,0.002818634568749157,0.0015117513107849017,0.0066379494522565505,0.00019853762218545644,0.038777084531945054,0.013134761594213416,0.10885474444900553,0.36498636466823325,0.8815017448962975,0.01710660647061087,0.4050743755801797,0.002085211615542246,0.010287538386154722,0.0
195,0.195,1.0,1,0.134,0.307,0.11,-0.115,-0.059,0.5509039895120933,0.2723824759402513,0.16620654306491142,0.0008455222083355435,0.0018332356870667263,0.006429691421012835,0.0002196065169168924,0.03557521363394502,0.006476461565411102,0.08114331840648759,0.176868581283071,0.8135550467795114,0.022285574363810512,0.32962933846823117,0.0029164268585231846,0.010461751854890799,0.0
196,0.196,1.0,1,0.14,0.314,0.104,-0.111,-0.054,0.5361149147902146,0.2931271730610435,0.12992889615186903,0.0009613906323766892,0.0012778765199058441,0.0045349520783926145,0.000258632706636544,0.0370615460947197,0.010565337775282296,0.09668244214600609,0.2255253740051464,0.8072251705617658,0.016653987001336593,0.3193754408266338,0.0018799596956757144,0.008684043422950784,0.0
197,0.197,1.0,1,0.142,0.314,0.1,-0.107,-0.05,0.590817659221288,0.2816345320966391,0.16308570203517084,0.0009642532444553233,0.0017546103767600604,0.008017698643513036,0.00022234166396406554,0.029291670573905103,0.010494170103291659,0.0993991986278414,0.19833107700121272,0.7909849231908297,0.016414434488908138,0.3344101307934556,0.0020811727454446397,0.009175356910870142,0.0
198,0.198,1.0,1,0.103,0.268,0.096,-0.103,-0.048,0.5546503922715501,0.24360445711530598,0.14885674136780447,0.001463750978352205,0.0018408156455267332,0.010311646046390163,0.00015231217380349838,0.01875368808238228,0.009495235256506139,0.10106528978983333,0.18535096776913274,0.7601103359356459,0.01673792661014439,0.3981001043666395,0.0019242967648003936,0.01087089123787765,0.0
199,0.199,1.0,1,0.076,0.213,0.081,-0.098,-0.051,0.49748945458711274,0.25527276166256996,0.12862866616103022,0.0041661856729452145,0.004082375164577108,0.023458102685395082,0.00017046546026731438,0.023320283786717518,0.015385712203290398,0.11758479764099232,0.1796328941252937,0.7053093003590507,0.013658850071331871,0.3914051239861897,0.001310598934017815,0.007514421919424943,0.0
200,0.2,1.0,1,0.084,0.214,0.067,-0.095,-0.056,0.4590144931181132,0.20323873079469593,0.1430201596731648,0.004988614795251964,0.0036003224460962237,0.024938654937721814,0.00018353393497100334,0.021715400585974255,0.011593260473663632,0.0959224735039078,0.1727860402334892,0.6696531716736656,0.012311372980047976,0.30875513621934414,0.0020234439272619,0.00784053905401887,0.0
201,0.201,1.0,1,0.096,0.181,0.054,-0.096,-0.056,0.38966762601350763,0.18140334749997614,0.10699548005360118,0.004768168243994743,0.002923685046588775,0.020081768988309812,9.737422156523654e-05,0.015932310461130555,0.008885432301880093,0.09247099843065354,0.10785155651248074,0.5628143249720926,0.018473642718756324,0.26869318287941046,0.001955493148616393,0.005997468986495709,0.0
202,0.202,1.0,1,0.099,0.178,0.052,-0.097,-0.058,0.5135673272104586,0.22784516311155534,0.14857845895024704,0.007038823674593108,0.0024349358959671118,0.022268397903676757,4.274442061429877e-05,0.011371878239293837,0.008097053776280845,0.06627876739013004,0.0808212814815622,0.42085596558595206,0.011958116115545194,0.1664508989700204,0.001560765362893841,0.004049864165137906,0.0
203,0.203,1.0,1,0.085,0.155,0.052,-0.092,-0.057,0.40717834426764654,0.19841329084643997,0.10768642563403549,0.0074205136116165275,0.00234673937151109,0.022446648068374524,2.8814166037744428e-05,0.010502370766228437,0.0067763917822060505,0.05898552961446948,0.073942643198027,0.36774030020540793,0.011197598987537347,0.13968778079466013,0.0012072812495096535,0.003161946426683657,0.0
204,0.204,1.0,1,0.078,0.147,0.05,-0.095,-0.058,0.3737923293318946,0.19215893858142657,0.11927709001399281,0.006941630448596642,0.002748223922704647,0.020197921976303573,6.276795715534801e-05,0.013649597065829449,0.008967490479070582,0.10463556085287763,0.07767790970470678,0.4555731914927299,0.019285764369955348,0.20735448527669992,0.0019371828663875992,0.004936755939372181,0.0
205,0.205,1.0,1,0.096,0.131,0.054,-0.095,-0.058,0.40130415999591645,0.209926463402525,0.09577942297246843,0.00755787981593178,0.0019163947154349778,0.016123972144138878,1.7714819348907325e-05,0.007782897242824032,0.00665686847141168,0.07517506341076663,0.04339601434187234,0.28473814782567597,0.013244104301727996,0.13014334192870808,0.00099343308452568,0.0024820089533123878,0.0
206,0.206,1.0,1,0.097,0.127,0.051,-0.095,-0.058,0.4115956487499382,0.2157778917053485,0.09645777732486155,0.009111748236913419,0.0018865764091240318,0.02096241101628397,1.8582781285142067e-05,0.007708973597684648,0.005578490521092728,0.058347675185890256,0.0640231157993872,0.2333676011999646,0.010518691125914935,0.10526608014939824,0.001368684098676938,0.002546606354972604,0.0
207,0.207,1.0,1,0.102,0.129,0.055,-0.094,-0.057,0.3880966895739908,0.21257857457523405,0.09878533813072257,0.007502140917211532,0.0027766965620767735,0.017817524775099278,4.803383749065479e-05,0.011318003492469943,0.007914265835955645,0.12061391366234261,0.056379960267097254,0.3511258158160918,0.017589796624310993,0.21422052753563228,0.0013916665575804765,0.0038610190193872585,0.0
208,0.208,1.0,1,0.119,0.136,0.057,-0.095,-0.058,0.40417772961023163,0.2074084702226789,0.09466216992525475,0.0071357225622165074,0.0015019988063341523,0.014819864505617873,1.8976171535321465e-05,0.007351500611053494,0.005790836711720605,0.07038855348860691,0.07344406199402394,0.3327620382529235,0.012383106296820184,0.15564794136431565,0.0011036964480743508,0.002936210449528139,0.0
209,0.209,1.0,1,0.101,0.128,0.052,-0.095,-0.057,0.37366538763897306,0.20530378129922577,0.09370207187163501,0.007379138402304966,0.0015991749089631169,0.016185983987320237,1.934789277208652e-05,0.006681402287075915,0.005372768052378588,0.07314454737876114,0.04673753299249127,0.2731095547496601,0.015092575365693712,0.14946550040602577,0.001173612562407829,0.0027077798574264562,0.0
210,0.21,1.0,1,0.098,0.102,0.051,-0.097,-0.057,0.42396685958102487,0.21262737385468597,0.13508677386828546,0.005496777638235419,0.0020981130039804913,0.014886908485746801,4.246367527125315e-05,0.012292325720147332,0.009060457371878638,0.11311050663453559,0.08389191559522016,0.473242308001427,0.019837989452392266,0.19661837704071258,0.0014849275674398113,0.00390995164804503,0.0
211,0.211,1.0,1,0.096,0.098,0.051,-0.095,-0.059,0.3799147252664596,0.20328129388298657,0.09423842362126429,0.008201716899570166,0.0018213661183556246,0.015271806828552092,2.415173861923512e-05,0.010691619126213055,0.006718364176223804,0.08251785097922432,0.07222742848041189,0.3822651735226615,0.013983644618938773,0.16312146528126614,0.0009777197403103473,0.002725362531311396,0.0
212,0.212,1.0,1,0.09,0.097,0.048,-0.094,-0.059,0.36219114188445695,0.18799707756059844,0.0846238857947195,0.005354776423006917,0.001967419982717078,0.014496395883890803,2.9195762918422817e-05,0.011781537860935621,0.007597417871389229,0.08765443274009026,0.07838510227775754,0.4179585817668503,0.011332141169937884,0.16142660096217845,0.0008901214540882249,0.0026765498725243495,0.0
213,0.213,1.0,1,0.098,0.099,0.048,-0.095,-0.06,0.3332159615670047,0.19084862752847156,0.07142340323943575,0.007631887312708841,0.0016394749519787713,0.012724270858334049,1.9211276564799693e-05,0.009358043968643462,0.006234568920688085,0.07171798693843899,0.05208071690645092,0.2852913392140209,0.010565839938101994,0.13015536799138783,0.000979341011044871,0.0023095675150062683,0.0
214,0.214,1.0,1,0.106,0.087,0.047,-0.095,-0.059,0.31444825462396303,0.18122875358093418,0.06276760631602554,0.007843234226646458,0.001229101152508146,0.012236692042070185,8.474239234263012e-06,0.005429466652427701,0.004965676745792601,0.06494357988524141,0.03967629174811451,0.23454986785266518,0.010511225810727626,0.14283796229398402,0.000766991413019268,0.0019021055938737805,0.0
215,0.215,1.0,1,0.102,0.094,0.046,-0.094,-0.06,0.36417278052661256,0.19999256735451704,0.08144666482623725,0.011080379809845504,0.0017677256253109642,0.015214917043164616,1.5053739300751972e-05,0.007622014791383124,0.006623637212864404,0.0717755896722505,0.04823345017215798,0.2530925532979903,0.00947984582664426,0.1283122962207409,0.0010422664946057297,0.002179614596610829,0.0
216,0.216,1.0,1,0.093,0.093,0.044,-0.096,-0.06,0.342863657242313,0.1807158964867014,0.08511525934526029,0.008400123173333725,0.0016778611836217403,0.014765934772984823,1.3884313504029373e-05,0.006484676069350746,0.006395465561091022,0.07276309192206011,0.04242577291852176,0.24248846467681281,0.010969122809961181,0.14042931756725452,0.0008620218765363796,0.00190722563953786,0.0
217,0.217,1.0,1,0.098,0.094,0.042,-0.097,-0.059,0.3907935166836283,0.20102081934507712,0.09685423356575104,0.008666159771958651,0.002026878999532281,0.015732405532670097,2.0122157404143774e-05,0.008198457623273203,0.00617081104692037,0.07857945183820757,0.05035879681661004,0.27560875745859237,0.010895963331661,0.1707036157983758,0.0007975092202697709,0.0016971978411058027,0.0
218,0.218,1.0,1,0.104,0.098,0.042,-0.096,-0.06,0.3306010600272874,0.1943022510171335,0.0847610033145083,0.009054249022696258,0.0012544295046930448,0.012406758090865872,9.541356303390233e-06,0.005583456704497091,0.004860662141296056,0.06464908507444095,0.03698409863103733,0.22189381040040101,0.012014420853681384,0.1397170096679762,0.0007936622521489146,0.0017091258098394825,0.0
219,0.219,1.0,1,0.105,0.095,0.043,-0.097,-0.059,0.34405307967617715,0.18990929815119428,0.07623276652756449,0.00864552201231054,0.0012640332165399328,0.013344016034486338,8.520645328137556e-06,0.005050739180550405,0.004534882686421185,0.06044657552150681,0.033483963118109625,0.19386007479416065,0.01020905713047715,0.12269016797110568,0.0008441009851873209,0.0016383081348773584,0.0
220,0.22,1.0,1,0.104,0.094,0.045,-0.097,-0.059,0.3418932917216071,0.1901481096021592,0.08441750494987156,0.010702901662765012,0.0014647270123257835,0.01415945283662214,1.00069841974261e-05,0.006394035425810786,0.0052263046422875116,0.061994097736422955,0.033031795216035664,0.18282788001090208,0.012268257372664569,0.11351378886931796,0.0009036720637726174,0.001628341940724225,0.0
221,0.221,1.0,1,0.102,0.102,0.045,-0.097,-0.059,0.45278218006739107,0.23450389197783017,0.0987653505280482,0.009814021392451319,0.0015482426523701436,0.014624660794512618,8.820761503766491e-06,0.005807618547164142,0.005154375012966136,0.0638964800732476,0.05092467784384553,0.21382417218745342,0.009886002765031073,0.1082469349218549,0.0009756446159659326,0.0018229017969513877,0.0
222,0.222,1.0,1,0.103,0.101,0.043,-0.096,-0.061,0.3362013923960418,0.18359822341730087,0.0706187649160275,0.008754701063260598,0.0015094022118898377,0.012919637645867085,1.026138506526438e-05,0.006785113593727671,0.006247490176091522,0.07215515614994733,0.04082317077185368,0.2456917819676552,0.009936933795289319,0.13539353684523606,0.0006504012522304026,0.0014041172114446583,0.0
223,0.223,1.0,1,0.107,0.106,0.044,-0.097,-0.061,0.2796156681669265,0.1634332041058451,0.0528422133521628,0.007850410169804839,0.0008772640407776404,0.009435308325075782,6.429681506448443e-06,0.004050510788237876,0.0045517188406382645,0.0753294420757883,0.02674615189906004,0.2143076134446168,0.01414761044677401,0.16591739883314197,0.0006759319361115927,0.001697525283591337,0.0
224,0.224,1.0,1,0.105,0.106,0.044,-0.095,-0.062,0.3499422822351496,0.18375694536461473,0.07646704613842815,0.008432968757391466,0.0014737223691030628,0.012331375388344416,1.1025164587696152e-05,0.0064347786719769805,0.006592145208933282,0.10004066648783627,0.03991034561591967,0.2749268798370145,0.014851525844181528,0.17539299567167418,0.0008014798879158073,0.0019208836442183045,0.0
225,0.225,1.0,1,0.107,0.102,0.046,-0.096,-0.061,0.3345676391434349,0.18771061501298592,0.0905400001969039,0.010077053040958026,0.0017752171075232463,0.016094709932498508,1.775161760956207e-05,0.009344348435309334,0.005658605807386544,0.08399567998708242,0.03828343352961704,0.261361965446184,0.014927362120145874,0.1473224826033214,0.0009752471280505959,0.00220111539035119,0.0
226,0.226,1.0,1,0.11,0.105,0.042,-0.103,-0.064,0.383641728503967,0.19671495378061565,0.09721158150461348,0.012003803721965746,0.001432646389842059,0.011960675212953277,1.3246649472748309e-05,0.008127498061099464,0.007072199198791063,0.10196732071835933,0.05528899321825847,0.3237229266873763,0.015077824279726626,0.15995988814220502,0.000766009195038692,0.0016621051890409735,0.0
227,0.227,1.0,1,0.131,0.099,0.047,-0.12,-0.072,0.3275706744450029,0.19854263255375945,0.10908480150578378,0.01153457425196026,0.0025640983136022773,0.011793803286085312,6.937814316472313e-05,0.012928349758494346,0.008483346423063672,0.19845738740940302,0.04783103985778446,0.3866650786039897,0.016907132881999975,0.18148471994955856,0.0012002122810172036,0.003714536234713089,0.0
228,0.228,1.0,1,0.134,0.101,0.051,-0.126,-0.076,0.281826802111304,0.1769398045678375,0.07878673244969815,0.012310662061982454,0.002619155845118785,0.009025489536864637,7.569363155990475e-05,0.01203552955140488,0.01218250606551662,0.3117592498162242,0.06490075465881055,0.49567812948037787,0.019852656314683893,0.25830553810937734,0.0013065210537659341,0.0051532941430926715,0.0
229,0.229,1.0,1,0.14,0.112,0.053,-0.135,-0.08,0.3424749912606391,0.19334658175155725,0.1074088988564059,0.017337609887490137,0.005263344290193748,0.010744388347832756,0.00014583029901621547,0.0166795075533699,0.034456069106842326,0.5142617202744965,0.11043233135304854,0.680235374142843,0.021257265297487647,0.371704147728201,0.0015869523999777306,0.00762780962101047,0.0
230,0.23,1.0,1,0.147,0.106,0.045,-0.152,-0.09,0.3673347406558667,0.21721780059318133,0.0982100508299418,0.021135270966096856,0.009724329939571343,0.00878187416048879,0.00023118961970246797,0.03801083803979447,0.05915270603387929,0.605174203717386,0.1548909587015186,0.7598774958356421,0.0226797953868929,0.428999103025522,0.0014944686282363016,0.007988567194976412,0.0
