-2.0;2.2;-1.7;45.0;0.0;0.0;24.5
-2.0;2.2;-1.7;45.0;0.0;0.0;25.0
-2.0;2.2;-1.7;45.0;0.0;0.0;25.5
-2.0;2.2;-1.7;45.0;0.0;0.0;26.0
-2.0;2.2;-1.7;45.0;0.0;0.0;26.5
-2.0;2.2;-1.7;45.0;0.0;0.0;27.0
-2.0;2.2;-1.7;45.0;0.0;0.0;27.5
-2.0;2.2;-1.7;45.0;0.0;0.0;28.0
-2.0;2.2;-1.7;45.0;0.0;0.0;28.5
-2.0;2.2;-1.7;45.0;0.0;0.0;29.0
-2.0;2.2;-1.7;45.0;0.0;0.0;29.5
-2.0;2.2;-1.7;45.0;0.0;0.0;30.0
-2.0;2.2;-1.7;45.0;0.0;0.0;30.5
-2.0;2.2;-1.7;45.0;0.0;0.0;31.0
-2.0;2.2;-1.7;45.0;0.0;0.0;31.5
-2.0;2.2;-1.7;45.0;0.0;0.0;32.0
-2.0;2.2;-1.7;45.0;0.0;0.0;32.5
-2.0;2.2;-1.7;45.0;0.0;0.0;33.0
-2.0;2.2;-1.7;45.0;0.0;0.0;33.5
-2.0;2.2;-1.7;45.0;0.0;0.0;34.0
-2.0;2.2;-1.7;45.0;0.0;0.0;34.5
-2.0;2.2;-1.7;45.0;0.0;0.0;35.0
-2.0;2.2;-1.7;45.0;0.0;0.0;35.5
-2.0;2.2;-1.7;45.0;0.0;0.0;36.0
-2.0;2.2;-1.7;45.0;0.0;0.0;36.5
-2.0;2.2;-1.7;45.0;0.0;0.0;37.0
-2.0;2.2;-1.7;45.0;0.0;0.0;37.5
-2.0;2.2;-1.7;45.0;0.0;0.0;38.0
-2.0;2.2;-1.7;45.0;0.0;0.0;38.5
-2.0;2.2;-1.7;45.0;0.0;0.0;39.0
-2.0;2.2;-1.7;45.0;0.0;0.0;39.5
-2.0;2.2;-1.7;45.0;0.0;0.0;40.0
-2.0;2.2;-1.7;45.0;0.0;0.0;40.5
-2.0;2.2;-1.7;45.0;0.0;0.0;41.0
-2.0;2.2;-1.7;45.0;0.0;0.0;41.5
-2.0;2.2;-1.7;45.0;0.0;0.0;42.0
-2.0;2.2;-1.7;45.0;0.0;0.0;42.5
-2.0;2.2;-1.7;45.0;0.0;0.0;43.0
-2.0;2.2;-1.7;45.0;0.0;0.0;43.5
-2.0;2.2;-1.7;45.0;0.0;0.0;44.0
-2.0;2.2;-1.7;45.0;0.0;0.0;44.5
-2.0;2.2;-1.7;45.0;0.0;0.0;45.0
-2.0;2.2;-1.7;45.0;0.0;0.0;45.5
-2.0;2.2;-1.7;45.0;0.0;0.0;46.0
-2.0;2.2;-1.7;45.0;0.0;0.0;46.5
-1.8;2.5;-1.4;55.0;351.5;0.0;47.0
-0.3;2.0;-0.3;36.0;268.5;0.0;47.5
-0.6;1.9;0.8;31.5;230.5;0.0;48.0
-0.6;1.8;0.8;29.0;233.0;0.0;48.5
-0.6;1.8;0.8;29.0;233.0;0.0;49.0
-0.6;1.8;0.8;29.0;233.0;0.0;49.5
-0.6;1.8;0.8;29.0;233.0;0.0;50.0
-0.1;2.1;1.1;29.0;233.0;0.0;50.5
0.6;2.6;1.6;29.0;233.0;0.0;51.0
1.2;3.0;2.1;29.0;233.0;0.0;51.5
1.2;3.0;2.1;29.0;233.0;0.0;52.0
1.2;3.0;2.1;29.0;233.0;0.0;52.5
1.2;3.0;2.1;29.0;233.0;0.0;53.0
1.2;3.0;2.1;29.0;233.0;0.0;53.5
1.2;3.0;2.1;29.0;233.0;0.0;54.0
1.6;3.0;1.4;29.0;244.5;0.0;54.5
1.7;3.0;1.3;28.5;246.5;0.0;55.0
1.7;3.0;1.3;28.5;246.5;0.0;55.5
1.7;3.0;1.3;28.5;246.5;0.0;56.0
1.7;3.0;1.3;28.5;246.5;0.0;56.5
1.8;3.0;1.0;28.5;246.5;0.0;57.0
2.1;3.0;0.4;28.5;246.5;0.0;57.5
2.2;3.0;0.2;28.5;246.5;0.0;58.0
2.3;3.0;-0.1;28.5;246.5;0.0;58.5
2.3;3.0;-0.1;28.5;246.5;0.0;59.0
2.3;3.0;-0.1;28.5;246.5;0.0;59.5
1.7;2.6;-0.4;28.5;246.5;0.0;60.0
1.7;2.6;-0.4;28.5;246.5;0.0;60.5
1.7;2.6;-0.4;28.5;246.5;0.0;61.0
1.4;2.6;0.1;28.5;246.5;0.0;61.5
1.0;2.6;1.0;28.5;246.5;0.0;62.0
1.0;2.6;1.2;28.5;246.5;0.0;62.5
1.0;2.6;1.2;28.5;246.5;0.0;63.0
1.0;2.6;1.2;25.0;215.0;0.0;63.5
1.0;2.6;1.2;25.0;224.0;0.0;64.0
1.0;2.6;1.2;25.0;224.0;0.0;64.5
1.0;2.6;1.2;25.0;224.0;0.0;65.0
1.0;2.6;1.2;25.0;224.0;0.0;65.5
1.0;2.6;1.2;26.0;236.0;0.0;66.0
1.0;2.6;1.2;20.5;235.5;0.0;66.5
1.0;2.6;1.2;20.5;235.5;0.0;67.0
1.0;2.6;1.2;20.5;235.5;0.0;67.5
1.0;2.6;1.2;20.5;235.5;0.0;68.0
1.0;2.6;1.2;20.5;235.5;0.0;68.5
1.0;2.6;1.2;20.5;235.5;0.0;69.0
1.0;2.6;1.2;20.5;235.5;0.0;69.5
0.7;2.5;1.0;20.5;235.5;0.0;70.0
-0.1;2.1;0.5;20.5;235.5;0.0;70.5
-0.7;1.9;0.1;20.5;235.5;0.0;71.0
-0.7;1.9;0.1;19.5;236.5;0.0;71.6
-0.7;1.9;0.1;3.0;251.0;0.0;72.1
-0.7;1.9;0.1;3.0;251.0;0.0;72.6
-0.7;1.9;0.1;3.0;251.0;0.0;73.1
-0.7;1.9;0.1;3.0;251.0;0.0;73.6
-0.7;1.9;0.1;3.0;251.0;0.0;74.1
-0.7;1.9;0.1;3.0;251.0;0.0;74.6
-0.7;1.9;0.1;3.5;249.5;0.0;75.1
-0.7;1.9;0.1;4.0;228.5;0.0;75.6
-0.7;1.9;0.1;2.5;218.5;0.0;76.1
-0.7;1.9;0.1;2.5;218.5;0.0;76.6
-0.7;1.9;0.1;2.5;218.5;0.0;77.1
-0.7;1.9;0.1;2.5;218.5;0.0;77.6
-0.7;1.9;0.1;2.5;218.5;0.0;78.1
-0.7;1.9;0.1;2.5;218.5;0.0;78.6
-0.7;1.9;0.1;2.5;218.5;0.0;79.1
-0.7;1.9;0.1;2.5;218.5;0.0;79.6
-0.7;1.9;0.1;2.5;218.5;0.0;80.1
-0.7;1.9;0.1;2.5;218.5;0.0;80.6
-0.7;1.9;0.1;2.5;218.5;0.0;81.1
-0.7;1.9;0.1;2.5;218.5;0.0;81.6
-0.7;1.9;0.1;2.5;218.5;0.0;82.1
