-2.9;1.1;0;354.9;64.2;332.6;0
-2.8;0.9;-0.1;19.7;108.4;316.9;0.5
-2.9;0.8;-0.1;27.7;146.7;325.9;1
-2.9;0.8;0;27.9;138.1;329.7;1.5
-2.7;1.2;-0.1;338.7;132.5;307;2
-2.8;1.5;0;303;139.2;281.5;2.5
-2.8;1;-0.1;359.2;129.3;312.6;3
-3;0.8;0.1;31.8;103.7;328.1;3.5
-3;0.8;0.1;29.1;103.6;331.2;4
-3;0.8;0.1;29.9;91.1;330.4;4.5
-3;0.8;0;30.3;85.4;328.8;5
-3;0.8;0;31.4;82.6;329.1;5.5
-3;0.8;0.1;31.8;82.4;330.3;6
-3;0.8;0.1;31.3;85.2;330.3;6.5
-2.9;0.9;0.1;8.2;85.8;332.7;7
-2.6;1.2;0.1;340.4;112;310.9;7.5
-2.5;1.2;0;335.2;102.9;312.7;8
-2.4;1.1;0;338.2;101.3;312;8.5
-2.4;1.1;0;339.2;100.1;315.4;9
-2.4;1;0;342.4;103.7;311.5;9.5
-2.4;1;0;338.9;102.4;314.6;10
-2.5;1.1;0.1;332.7;93.4;319.9;10.5
-2.5;1.1;0;341.8;97;317.9;11
-2.5;1.1;0;336.4;84.9;331.8;11.5
-2.4;1.2;0.3;334.7;25.9;59.8;12
-2.5;1;0.3;352.8;23.2;51.1;12.5
-2.5;1.1;0.2;328.9;32.9;28.9;13
-2.4;1.1;0.1;319.8;71.5;344.4;13.5
-2.5;1;0;342.9;67.9;349.8;14
-2.7;1;0;348.3;60.3;346.6;14.5
-2.7;1;0;347.2;67.5;347.3;15
-2.7;1;0;346.8;68.6;348.4;15.5
-2.8;1;0;347.3;64.9;347.1;16
-2.8;1;0;347.6;66.6;348.5;16.5
-2.8;1;0;347.5;65.5;349.7;17
-2.8;1;0;345.9;58.7;351.7;17.5
-2.9;1.1;0.1;346.9;39.3;353.5;18
-3;1.1;0.1;348.9;19.2;349;18.5
-3;1;0;356.5;354.5;346.4;19
-3.4;1;0.1;353.2;344.8;347.5;19.5
-3.5;1.1;0;352.5;326.7;347.9;20
-3.4;1;0;351.3;299.2;348.1;20.5
-3.5;1.1;0;347.6;316.2;350.7;21
-3.6;1.2;-0.1;318.5;326.2;327.4;21.5
-3.6;1.6;-0.1;299.2;89.4;174.7;22
-3.8;1.5;-0.2;323.3;229.3;79.4;22.5
-3.8;1.4;-0.1;297.2;266.2;17.7;23
-3.6;1.2;-0.1;319.3;305.5;351.1;23.5
-3.5;1.1;-0.2;326.7;311.9;342.5;24
-3.5;1.1;-0.2;328.1;312;343.6;24.5
-3.5;1.1;-0.1;329.1;312.9;344.3;25
-3.5;1.1;-0.1;330.8;315.1;342.8;25.5
-3.5;1.1;-0.1;326.6;313.3;337.8;26
-3.7;1.2;0.1;315.3;352.5;258.3;26.5
-3.8;1.1;0.1;335.5;331.1;264.4;27
-3.7;1.1;0;323.7;338;267.7;27.5
-3.6;1.1;0;320.6;336.7;272;28
-3.6;1.1;0;319.8;334.8;275;28.5
-3.6;1.2;0;317.6;342.7;268.8;29
-3.7;1.2;-0.1;314.1;341.9;261.5;29.5
-3.6;1.1;-0.2;323.1;327.9;271.5;30
-3.7;1.1;-0.4;342.6;319.4;263.2;30.5
-3.8;1;-0.5;357.5;318.9;274.7;31
-3.8;0.9;-0.5;4.8;316.9;282.7;31.5
-3.9;1;-0.5;0.3;309.5;297.7;32
