-2.8;1.1;-1.2;34.6;61.9;324.2;0.0
-2.9;1.0;-1.4;51.4;95.0;336.9;0.5
-2.9;1.0;-1.5;57.9;115.3;341.5;1.0
-2.3;1.1;-1.9;27.1;104.5;335.4;1.5
-2.3;1.3;-1.7;1.8;85.9;331.5;2.0
-2.2;1.5;-1.8;305.9;123.9;323.4;2.5
-2.4;1.9;-1.6;319.8;293.0;184.2;3.0
-2.2;1.9;-1.9;292.1;270.9;240.6;3.5
-2.3;1.9;-1.5;329.2;302.4;183.8;4.0
-2.1;1.9;-1.8;293.0;268.5;230.9;4.5
-2.3;1.8;-1.4;334.2;300.8;181.8;5.0
-2.0;1.8;-1.7;281.0;315.5;184.4;5.5
-2.4;1.8;-1.4;340.3;286.2;179.0;6.0
-2.1;1.8;-1.5;303.5;307.0;169.3;6.5
-2.3;1.6;-1.4;321.6;295.6;151.7;7.0
-2.4;1.4;-1.4;302.0;327.6;98.2;7.5
-2.4;1.2;-1.3;316.0;26.7;358.9;8.0
-2.5;1.1;-1.1;317.7;17.7;9.9;8.5
-2.4;1.1;-0.9;334.5;29.2;356.8;9.0
-2.4;1.1;-0.7;327.8;18.0;25.7;9.5
-2.2;1.0;-0.7;338.5;19.5;34.9;10.0
-2.2;1.0;-0.7;338.1;17.9;28.5;10.5
-2.1;1.0;-0.6;338.3;21.4;42.6;11.0
-2.3;1.0;-0.6;335.5;349.8;39.4;11.5
-2.1;1.0;-0.7;337.0;35.6;16.5;12.0
-2.2;1.0;-0.7;342.7;20.0;21.2;12.5
-2.3;1.1;-0.6;327.1;353.6;43.4;13.0
-2.4;1.1;-0.6;321.7;346.2;24.3;13.5
-2.5;1.3;-0.6;318.4;15.2;312.7;14.0
-2.2;1.2;-0.5;338.7;43.2;315.0;14.5
-2.1;1.0;-0.6;349.3;59.5;328.8;15.0
-2.3;1.1;-0.7;332.3;22.0;330.6;15.5
-2.5;1.2;-0.7;316.7;4.5;338.2;16.0
-2.3;1.4;-0.7;317.9;62.9;290.7;16.5
-2.5;1.3;-0.7;314.1;15.4;331.7;17.0
-2.7;1.0;-0.8;346.8;323.1;359.5;17.5
-2.8;0.8;-1.2;42.3;285.9;347.2;18.0
-2.9;0.7;-1.3;51.1;262.4;339.0;18.5
-3.3;0.7;-1.4;53.7;258.3;342.1;19.0
-3.3;0.7;-1.3;53.9;275.0;347.0;19.5
-3.2;0.7;-1.3;56.7;303.1;348.1;20.0
-3.4;0.7;-1.1;59.0;299.5;345.9;20.5
-3.5;0.7;-1.3;48.5;260.4;335.9;21.0
-3.5;0.7;-1.3;50.1;247.6;336.2;21.5
-3.9;0.7;-1.7;47.9;252.8;338.5;22.0
-4.0;0.9;-1.6;22.5;298.7;345.0;22.5
-3.8;1.1;-1.2;338.9;0.0;339.2;23.0
-3.6;1.2;-1.0;334.9;30.5;325.8;23.5
-3.7;1.2;-0.9;316.7;5.8;354.0;24.0
-3.7;1.3;-0.9;302.4;327.5;46.3;24.5
-3.9;1.3;-0.8;335.3;297.9;75.8;25.0
-3.8;1.2;-0.8;332.9;314.5;63.4;25.5
-3.9;1.2;-1.0;332.7;304.1;58.0;26.0
-4.0;1.2;-1.1;327.6;299.3;47.8;26.5
-3.7;1.3;-0.9;304.8;2.2;2.0;27.0
