-3.4;1.0;0.1;35.0;214.2;15.9;20.5
-3.3;1.0;0.0;35.7;237.0;15.1;21.0
-3.4;1.0;-0.1;25.8;258.3;18.9;21.5
-3.4;1.0;-0.1;22.0;264.0;26.0;22.0
-3.3;1.3;0.3;331.3;357.0;302.6;22.5
-3.5;1.3;0.2;314.1;312.6;15.1;23.0
-3.8;1.1;0.0;355.7;230.5;77.9;23.5
-3.9;1.1;0.2;12.9;264.1;92.8;24.0
-3.8;1.0;0.1;9.1;248.9;89.3;24.5
-3.9;1.0;0.1;17.2;253.0;90.1;25.0
-3.9;1.1;0.2;356.9;257.4;92.6;25.5
-3.8;1.2;0.2;330.6;244.1;108.2;26.0
-3.7;1.1;0.2;329.6;247.5;98.4;26.5
-3.6;1.1;0.2;335.5;243.2;95.9;27.0
-3.7;1.2;0.2;332.8;238.3;101.4;27.5
-3.8;1.2;0.2;336.4;240.5;101.2;28.0
-3.8;1.2;0.1;339.5;227.5;103.2;28.5
-3.8;1.2;0.1;342.2;228.2;104.5;29.0
-3.8;1.2;0.1;340.2;237.1;95.0;29.5
-3.6;1.1;-0.1;335.3;220.5;88.8;30.0
-3.7;1.0;-0.4;344.8;203.1;78.9;30.5
-3.8;0.9;-0.5;358.2;205.7;80.9;31.0
-3.8;0.9;-0.5;10.3;206.1;77.5;31.5
-3.8;0.9;-0.5;8.9;205.8;75.7;32.0
-3.8;0.9;-0.5;15.0;206.0;78.0;32.5
-3.8;0.9;-0.5;16.7;202.5;78.7;33.0
-3.8;0.9;-0.5;18.4;200.5;71.2;33.5
-3.8;0.9;-0.5;19.3;199.4;69.9;34.0
-3.8;0.9;-0.5;15.2;204.0;71.0;34.5
-3.8;0.9;-0.5;13.5;202.7;71.6;35.0
-3.8;0.9;-0.5;21.7;201.2;74.1;35.5
-3.8;1.0;-0.5;355.1;208.4;31.2;36.0
-3.7;1.0;-0.5;1.1;205.9;45.9;36.5
-3.5;1.1;-0.5;11.3;178.1;10.2;37.0
-3.4;1.0;-0.5;20.7;172.5;4.3;37.5
-3.5;1.0;-0.5;20.7;177.6;5.4;38.0
-3.5;1.0;-2.8;19.0;178.4;2.2;38.5
-3.4;1.0;-2.5;18.3;191.2;3.1;39.0
-3.4;1.0;-2.4;28.9;202.3;0.6;39.5
-3.4;0.9;-2.4;39.2;200.6;13.2;40.0
-3.5;0.9;-2.4;38.2;248.3;10.4;40.5
-3.5;0.9;-2.4;44.1;232.0;17.6;41.0
-3.5;1.0;-2.6;27.1;220.5;12.4;41.5
-3.7;1.0;-2.6;359.6;230.6;6.4;42.0
-3.9;1.1;-2.6;335.1;223.3;22.4;42.5
-3.9;1.0;-2.9;341.4;172.3;83.3;43.0
-3.9;1.1;-2.8;332.3;203.6;49.6;43.5
-3.9;1.0;-2.6;334.8;237.5;16.7;44.0
-3.9;1.0;-2.6;334.9;235.9;15.1;44.5
-3.9;1.1;-2.7;333.8;233.2;8.5;45.0
-4.0;1.1;-2.8;340.5;238.8;319.9;45.5
-4.1;1.1;-2.6;344.7;274.7;320.4;46.0
-4.0;1.2;-2.6;296.3;232.1;38.8;46.5
-3.8;1.1;-2.7;320.9;162.5;96.3;47.0
-3.9;1.0;-3.0;1.3;170.9;84.2;47.5
-3.9;1.0;-2.9;351.4;173.4;77.7;48.0
-3.7;1.1;-2.9;341.5;147.6;69.8;48.5
-3.8;1.1;-2.9;330.3;189.0;44.1;49.0
-4.0;1.1;-2.9;337.7;221.0;20.3;49.5
-4.0;1.2;-2.9;322.1;224.7;9.5;50.0
-4.0;1.1;-2.9;335.3;223.1;11.2;50.5
-3.8;1.1;-2.8;337.1;207.5;7.7;51.0
-3.8;1.1;-2.8;336.2;195.7;13.4;51.5
-3.8;1.1;-2.8;340.1;195.1;22.7;52.0
-3.7;1.1;-2.8;333.2;152.7;64.8;52.5
-3.8;1.2;-2.8;321.4;209.4;23.2;53.0
-3.8;1.1;-2.8;332.8;222.0;15.1;53.5
-3.9;1.0;-2.8;338.4;219.0;40.9;54.0
-3.7;1.0;-2.8;349.5;180.9;52.1;54.5
-3.6;1.1;-2.7;347.5;192.8;28.2;55.0
-3.6;1.2;-2.7;337.6;197.7;21.8;55.5
-3.4;1.1;-2.7;344.1;169.4;22.2;56.0
-3.4;1.2;-2.7;345.7;170.2;15.1;56.5
-3.0;1.3;-2.8;350.8;139.3;312.2;57.0
-3.0;1.3;-2.8;353.7;137.2;315.8;57.5
-3.0;1.5;-2.7;310.5;72.7;92.6;58.0
-3.1;1.5;-2.8;313.4;81.8;85.5;58.5
-3.2;0.9;-2.8;39.5;118.6;2.0;59.0
-3.2;0.9;-2.7;46.2;118.0;3.6;59.5
-2.4;0.9;-3.2;42.3;113.7;2.9;60.0
-2.5;1.0;-3.1;20.6;87.7;12.7;60.5
-2.4;1.1;-3.1;0.0;90.7;13.4;61.0
-2.5;1.1;-3.1;347.0;114.7;21.7;61.5
-2.5;1.2;-3.1;341.1;135.1;13.9;62.0
-2.5;1.1;-3.3;341.0;159.0;354.0;62.5
-2.2;1.1;-3.0;338.7;69.4;68.6;63.0
-2.2;1.1;-3.0;359.4;61.1;91.7;63.5
-2.4;1.0;-3.1;7.3;77.8;81.7;64.0
-2.5;1.1;-3.0;358.3;85.1;71.6;64.5
-2.4;1.1;-3.1;340.4;93.4;61.0;65.0
-2.3;1.2;-3.2;325.6;96.4;51.4;65.5
-2.3;1.2;-3.2;332.5;87.0;56.1;66.0
-2.3;1.1;-3.1;339.7;77.2;56.8;66.5
-2.3;1.1;-3.1;343.8;77.2;63.0;67.0
-2.2;1.1;-3.1;351.8;69.0;79.8;67.5
-2.2;1.0;-3.2;350.2;71.6;76.2;68.0
-2.4;1.1;-3.1;343.7;77.3;68.3;68.5
-2.4;1.1;-3.0;344.9;74.6;67.3;69.0
-2.3;1.1;-3.0;346.1;64.1;66.3;69.5
-2.2;1.0;-2.9;352.4;51.9;74.9;70.0
-2.3;1.0;-2.9;360.0;62.4;64.4;70.5
-2.2;1.1;-2.9;338.0;64.2;59.8;71.0
-2.2;1.1;-3.1;339.9;124.0;339.9;71.5
-2.2;1.1;-3.0;331.4;108.0;331.1;72.0
-2.2;1.1;-3.0;323.5;107.0;354.0;72.5
-2.2;1.3;-2.9;298.5;48.4;50.5;73.0
-2.2;1.5;-2.9;284.8;266.3;224.2;73.5
-2.3;1.4;-2.9;293.7;325.2;175.7;74.0
-2.3;1.0;-2.9;341.7;67.3;45.3;74.5
-2.2;1.0;-2.9;348.4;49.9;84.1;75.0
-2.3;0.9;-3.1;0.2;74.2;79.5;75.5
-2.3;1.0;-3.0;350.1;65.6;81.5;76.0
-2.2;1.1;-3.1;337.5;95.1;22.8;76.5
-2.3;1.2;-3.2;333.4;128.2;354.3;77.0
-2.4;1.3;-2.9;320.0;32.2;118.1;77.5
-2.4;1.3;-2.9;325.4;26.5;126.3;78.0
-2.4;1.3;-2.9;319.6;56.3;90.3;78.5
-2.9;1.4;-3.2;308.4;231.9;344.9;79.0
-3.0;1.5;-3.2;306.6;261.5;329.6;79.5
-2.9;1.6;-3.2;284.2;80.0;163.9;80.0
-2.8;1.6;-3.3;291.6;164.7;340.0;80.5
-2.8;1.4;-3.2;329.3;167.7;328.6;81.0
-2.9;1.4;-3.4;325.6;197.3;327.6;81.5
-3.0;1.3;-3.4;337.7;221.9;318.5;82.0
-2.7;1.2;-3.2;348.8;154.3;339.2;82.5
-2.6;1.2;-3.0;346.5;126.3;346.4;83.0
-2.8;1.3;-3.2;335.7;179.0;328.5;83.5
-2.9;1.3;-3.2;334.7;201.5;323.0;84.0
-2.4;1.1;-3.0;356.8;135.7;323.9;84.5
-2.5;1.2;-3.0;353.3;109.2;334.9;85.0
-2.3;1.1;-2.9;353.3;83.6;330.5;85.5
-2.5;1.2;-2.9;337.7;58.1;335.3;86.0
-2.3;1.3;-2.9;334.9;78.4;334.1;86.5
-2.5;1.2;-3.0;343.1;72.1;329.2;87.0
-2.4;1.2;-3.0;346.6;82.7;330.6;87.5
-2.5;1.2;-2.9;357.2;52.1;341.0;88.0
-2.4;1.4;-2.8;319.0;40.0;0.7;88.5
-2.4;1.2;-2.9;342.3;35.7;78.2;89.0
-2.4;1.2;-2.8;336.9;29.7;83.8;89.5
-2.4;1.2;-2.9;348.9;102.1;331.2;90.0
-2.4;1.2;-2.8;354.8;80.6;336.1;90.5
-2.4;1.2;-2.8;358.5;80.2;334.9;91.0
-2.5;1.1;-3.2;10.4;132.5;330.6;91.5
-2.7;1.2;-3.4;2.6;177.9;335.7;92.0
-2.5;1.2;-3.1;340.2;106.9;4.0;92.5
-2.4;1.7;-3.1;289.8;179.9;264.9;93.0
-2.4;1.3;-3.1;340.3;123.0;333.0;93.5
-2.5;1.2;-2.8;334.0;21.2;68.2;94.0
-2.5;1.3;-3.2;311.1;97.4;61.9;94.5
-2.5;1.1;-3.0;348.9;60.5;45.7;95.0
-2.5;1.1;-2.8;344.0;32.7;46.1;95.5
-2.5;1.1;-2.9;344.8;34.4;45.5;96.0
-2.5;1.1;-2.9;344.5;35.7;43.8;96.5
-2.5;1.1;-2.9;344.0;40.4;41.0;97.0
-2.5;1.1;-2.9;342.4;32.7;44.8;97.5
-2.5;1.1;-2.9;347.4;32.3;41.2;98.0
-2.5;1.1;-2.9;346.8;36.4;39.9;98.5
-2.5;1.1;-2.9;347.9;41.0;39.1;99.0
-2.5;1.1;-2.9;345.9;41.8;40.3;99.5
-2.5;1.2;-3.0;341.1;57.2;32.7;100.0
-2.5;1.2;-3.0;340.4;62.2;29.0;100.5
-2.3;1.4;-2.9;313.4;86.8;341.4;101.0
-2.4;1.4;-2.6;308.0;28.9;10.2;101.5
-2.8;2.4;-2.4;339.5;20.0;355.4;102.0
-2.8;2.3;-2.4;336.0;14.8;4.5;102.5
-2.9;2.2;-2.5;337.2;350.6;353.0;103.0
-2.8;2.2;-2.5;323.8;350.1;353.8;103.5
-2.8;2.2;-2.5;321.2;351.9;352.1;104.0
-2.8;2.2;-2.4;319.6;351.8;355.0;104.5
