-3.6;1.5;-0.3;40.5;254.3;357.4;31
-3.6;1.5;-0.4;39.5;257.1;358.9;31.5
-3.6;1.5;-0.4;36.9;260.5;1.0;32
-3.6;1.5;-0.4;35.6;262.2;1.3;32.5
-3.6;1.5;-0.4;33.7;263.3;2.1;33
-3.6;1.5;-0.4;34.1;254.9;357.6;33.5
-3.6;1.5;-0.4;35.7;245.0;354.1;34
-3.6;1.5;-0.4;36.0;249.2;357.0;34.5
-3.6;1.5;-0.3;36.2;250.7;357.8;35
-3.6;1.5;-0.3;34.8;251.0;357.9;35.5
-3.6;1.5;-0.4;29.2;250.0;1.3;36
-3.5;1.6;-0.4;30.0;230.5;2.2;36.5
-3.4;1.6;-0.4;32.5;197.3;357.0;37
-3.4;1.6;-0.3;34.8;186.2;357.3;37.5
-3.4;1.6;-0.3;32.7;189.5;358.6;38
-3.4;1.6;-2.6;32.9;196.2;356.8;38.5
-3.5;1.6;-2.5;43.6;251.0;1.4;39
-3.5;1.6;-2.5;60.8;243.0;356.0;39.5
-3.5;1.6;-2.5;48.7;244.2;358.3;40
-3.5;1.6;-2.5;53.5;266.8;5.5;40.5
-3.5;1.6;-2.6;51.5;271.5;6.1;41
-3.5;1.6;-2.6;25.8;259.6;0.9;41.5
-3.6;1.5;-2.6;30.7;242.6;0.1;42
-3.7;1.4;-2.6;32.9;226.9;357.2;42.5
-3.7;1.4;-2.6;33.6;228.4;359.3;43
-3.7;1.4;-2.7;30.8;224.8;359.5;43.5
-3.7;1.4;-2.7;30.0;222.3;355.6;44
-3.7;1.4;-2.7;30.0;220.1;355.0;44.5
-3.7;1.4;-2.7;31.4;220.5;356.7;45
-3.7;1.4;-2.7;34.6;230.2;0.4;45.5
-3.7;1.4;-2.7;34.8;228.8;0.1;46
-3.7;1.5;-2.7;34.5;228.3;0.2;46.5
-3.6;1.5;-2.7;35.4;227.8;357.7;47
-3.6;1.5;-2.7;35.7;230.0;0.5;47.5
-3.6;1.5;-2.7;35.5;236.6;2.3;48
-3.5;1.5;-2.7;34.6;173.8;339.2;48.5
-3.6;1.5;-2.7;37.5;207.1;354.7;49
-3.6;1.5;-2.7;16.8;220.1;359.2;49.5
-3.6;1.5;-2.7;6.2;215.0;357.2;50
-3.6;1.6;-2.7;358.1;206.1;355.0;50.5
-3.6;1.5;-2.7;29.6;190.7;353.3;51
-3.5;1.5;-2.7;40.7;155.6;334.2;51.5
-3.5;1.5;-2.6;33.2;155.3;341.1;52
-3.5;1.5;-2.6;22.9;165.2;351.3;52.5
-3.5;1.5;-2.7;18.2;191.5;359.0;53
-3.5;1.5;-2.7;34.9;232.5;5.6;53.5
-3.5;1.5;-2.7;40.1;239.9;10.1;54
-3.4;1.5;-2.7;31.7;185.1;357.0;54.5
-3.3;1.7;-2.6;15.2;184.8;5.9;55
-3.3;1.7;-2.5;13.5;181.6;5.9;55.5
-3.2;1.7;-2.5;26.0;134.5;2.6;56
-3.2;1.7;-2.5;26.8;136.3;2.3;56.5
-3.2;1.7;-2.5;31.9;144.6;1.1;57
-3.2;1.7;-2.5;27.9;144.7;2.5;57.5
-3.2;1.7;-2.5;26.8;145.4;2.6;58
-3.3;1.7;-2.5;23.1;137.7;2.5;58.5
-3.4;1.7;-2.6;45.6;128.0;0.3;59
-3.3;1.7;-2.6;44.9;125.6;0.8;59.5
-2.5;1.7;-3.1;46.2;126.9;0.9;60
-2.4;1.6;-3.1;50.3;91.0;348.0;60.5
-2.4;1.6;-3.1;37.1;108.3;357.9;61
-2.4;1.6;-3.0;2.1;160.3;18.1;61.5
-2.4;1.6;-2.9;19.8;154.4;20.9;62
-2.5;1.5;-2.8;45.5;153.1;21.2;62.5
-2.5;1.5;-2.8;39.9;135.5;12.8;63
-2.4;1.6;-2.7;31.1;75.7;356.7;63.5
-2.5;1.6;-2.8;14.4;132.5;15.0;64
-2.5;1.6;-2.9;2.5;149.6;15.4;64.5
-2.5;1.6;-2.9;1.5;143.6;14.5;65
-2.5;1.6;-2.9;1.5;140.6;11.1;65.5
-2.5;1.6;-2.9;10.1;131.0;9.8;66
-2.4;1.5;-2.9;25.7;104.2;2.6;66.5
-2.4;1.5;-3.0;41.2;123.4;6.5;67
-2.4;1.5;-3.0;36.3;132.6;8.2;67.5
-2.4;1.5;-3.0;26.5;129.7;7.5;68
-2.4;1.6;-3.0;14.9;125.7;6.4;68.5
-2.4;1.5;-2.9;18.3;118.2;6.1;69
-2.4;1.5;-2.9;45.5;99.5;3.6;69.5
-2.4;1.5;-2.9;47.0;108.3;8.2;70
-2.4;1.5;-2.8;45.2;108.2;8.3;70.5
-2.4;1.5;-2.8;41.9;105.3;7.1;71
-2.4;1.5;-2.8;39.9;100.3;4.9;71.5
-2.4;1.5;-2.8;20.0;91.2;1.5;72
-2.4;1.5;-2.8;15.4;90.0;1.7;72.5
-2.4;1.5;-2.8;11.7;88.0;2.2;73
-2.4;1.5;-2.8;11.1;85.4;359.7;73.5
-2.4;1.5;-2.8;12.3;86.3;358.9;74
-2.4;1.4;-2.8;57.1;91.7;0.2;74.5
-2.4;1.4;-2.9;55.6;104.3;6.1;75
-2.4;1.4;-2.9;55.5;106.0;7.7;75.5
-2.4;1.5;-2.9;49.9;114.8;11.1;76
-2.4;1.5;-2.9;49.0;109.8;8.9;76.5
-2.4;1.5;-2.8;42.0;105.2;6.1;77
-2.5;1.7;-2.8;35.9;105.0;10.9;77.5
-2.6;1.7;-2.8;35.7;111.9;11.1;78
-2.6;1.7;-2.8;30.0;138.2;14.1;78.5
-2.6;1.7;-2.9;27.8;179.7;14.1;79
-2.6;1.7;-2.9;26.6;180.5;10.5;79.5
-2.6;1.7;-2.9;25.5;180.0;10.6;80
-2.7;1.7;-2.9;28.2;175.4;7.0;80.5
-2.7;1.7;-2.9;25.3;170.7;5.5;81
-2.6;1.7;-2.9;25.6;170.8;7.4;81.5
-2.6;1.7;-2.9;30.1;168.5;7.1;82
-2.6;1.7;-2.8;41.1;129.2;8.8;82.5
-2.5;1.6;-2.8;42.3;122.8;7.2;83
-2.6;1.7;-2.8;27.8;176.5;18.4;83.5
-2.6;1.7;-2.8;28.2;177.1;15.5;84
-2.6;1.7;-2.8;39.6;119.7;3.7;84.5
-2.5;1.7;-2.8;30.2;60.9;349.7;85
-2.6;1.7;-2.9;16.4;27.6;349.6;85.5
-2.6;1.7;-3.0;3.8;22.9;351.3;86
-2.7;1.8;-2.9;350.7;19.5;354.0;86.5
-2.7;1.7;-3.0;34.5;48.0;351.4;87
-2.7;1.7;-2.9;38.9;37.9;353.2;87.5
-2.8;1.6;-2.8;43.0;354.5;349.0;88
-2.7;1.7;-2.8;43.4;38.7;358.0;88.5
-2.6;1.7;-2.8;44.0;78.4;2.8;89
-2.6;1.7;-2.8;42.1;86.3;3.1;89.5
-2.6;1.7;-2.7;40.3;50.1;355.3;90
-2.6;1.7;-2.7;37.0;27.3;351.9;90.5
-2.6;1.7;-2.7;39.1;43.4;352.5;91
-2.6;1.7;-2.9;41.9;111.9;8.0;91.5
-2.7;1.7;-2.9;40.0;131.0;2.8;92
-2.7;1.7;-2.9;38.4;99.4;359.6;92.5
-2.7;1.7;-2.9;33.0;78.8;358.4;93
-2.7;1.7;-2.9;31.3;80.2;0.0;93.5
-2.7;1.7;-2.9;25.0;87.0;353.3;94
-2.7;1.7;-2.9;29.1;100.6;345.2;94.5
-2.7;1.7;-2.9;7.2;54.4;343.5;95
-2.7;1.8;-2.9;354.1;43.6;345.8;95.5
-2.7;1.8;-2.9;352.2;42.8;346.8;96
-2.7;1.8;-2.9;352.1;44.6;345.4;96.5
-2.7;1.8;-2.9;353.0;47.6;344.9;97
-2.7;1.8;-2.9;357.5;41.2;348.0;97.5
-2.7;1.7;-2.9;9.6;41.0;347.6;98
-2.6;1.7;-2.9;27.5;51.3;355.6;98.5
-2.7;1.7;-2.9;26.4;56.5;357.2;99
-2.7;1.7;-2.9;16.7;58.3;3.6;99.5
-2.6;1.8;-2.6;2.0;38.4;10.7;100
-2.6;1.5;-2.6;24.3;27.6;7.5;100.5
-2.6;1.2;-2.8;62.0;64.0;0.7;101
-2.6;1.2;-2.7;66.9;44.4;355.3;101.5
-3.0;2.2;-2.6;66.7;2.9;335.1;102
-2.9;2.1;-2.6;42.8;341.7;340.8;102.5
-2.9;2.0;-2.7;41.8;310.8;338.5;103
-2.9;2.0;-2.6;35.6;313.6;348.5;103.5
-2.9;2.0;-2.6;33.2;311.7;346.2;104
-2.8;2.0;-2.6;34.4;313.9;350.2;104.5
