-3.1;1.7;-1.2;22.1;27.7;349.9;0.0
-3.0;1.7;-1.3;42.1;79.8;5.2;0.5
-2.9;1.6;-1.4;42.1;91.4;0.8;1.0
-2.5;1.7;-1.7;4.8;72.9;357.7;1.5
-2.6;1.7;-1.6;8.4;15.7;356.4;2.0
-2.6;1.7;-1.6;7.9;39.4;358.5;2.5
-2.7;1.7;-1.7;0.8;69.6;0.4;3.0
-2.7;1.8;-1.7;357.0;64.7;0.0;3.5
-2.7;1.8;-1.7;355.5;56.9;0.4;4.0
-2.6;1.8;-1.7;0.6;49.9;359.6;4.5
-2.6;1.8;-1.7;1.1;46.0;359.5;5.0
-2.6;1.7;-1.6;7.9;21.4;356.7;5.5
-2.6;1.7;-1.7;14.7;19.6;356.8;6.0
-2.5;1.7;-1.6;23.0;25.5;357.7;6.5
-2.6;1.7;-1.6;24.9;26.3;358.1;7.0
-2.6;1.6;-1.4;20.7;33.4;359.8;7.5
-2.5;1.5;-1.3;14.6;27.4;0.9;8.0
-2.6;1.4;-1.2;21.2;25.3;0.4;8.5
-2.6;1.4;-1.1;19.3;26.2;0.8;9.0
-2.6;1.4;-1.1;23.6;26.6;0.5;9.5
-2.5;1.4;-1.0;25.0;26.8;0.1;10.0
-2.5;1.4;-1.0;24.4;26.1;359.5;10.5
-2.5;1.4;-1.0;24.1;27.1;0.7;11.0
-2.5;1.4;-1.0;22.3;26.1;0.7;11.5
-2.5;1.4;-1.0;21.7;27.2;359.7;12.0
-2.5;1.4;-1.0;18.8;24.0;357.7;12.5
-2.4;1.4;-1.0;19.9;24.1;357.7;13.0
-2.5;1.5;-1.0;14.1;359.0;346.1;13.5
-2.5;1.5;-1.0;12.8;356.0;346.3;14.0
-2.5;1.4;-1.0;25.1;12.8;351.3;14.5
-2.5;1.4;-1.0;30.0;22.8;355.1;15.0
-2.5;1.5;-1.0;10.4;348.1;343.9;15.5
-2.6;1.5;-1.0;12.0;341.1;348.3;16.0
-2.6;1.5;-1.0;5.0;354.1;355.1;16.5
-2.6;1.5;-1.0;26.9;331.0;351.2;17.0
