14.6;10.7;3.8;30.0;256.0;0.0;79.0
4.1;2.5;0.0;15.5;267.5;0.0;85.0
-0.6;1.3;-0.3;20.0;271.5;0.0;120.0
-2.0;2.1;1.1;43.5;178.5;0.0;127.0
-4.3;2.0;1.3;36.5;180.0;0.0;178.0
-5.6;1.4;-0.4;20.0;90.5;0.0;196.0
-5.6;1.3;-3.5;9.0;91.5;0.0;230.0
-4.2;1.6;-5.2;26.5;359.5;0.0;240.0
-0.9;1.6;-5.1;29.0;330.0;0.0;255.0
-0.4;1.4;-3.5;15.5;270.5;0.0;268.0
-0.6;3.6;-3.8;51.5;295.5;0.0;304.0
